CLAVE,CAT_MANEJO,NOM_ANP,TIPO_POL,NOM_POLIG,FEC_DECRET,ESTADO,MUNICIPIO,CAT_UICN,FUENTE,SUP_DECRE,HECTARES,SUPTER_CAL,SUPMAR_CAL,Has_Ramsar,FID_Concesiones_mineras_Agosto_2012,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO_1,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,2062,228826,,,,EXPLOR.,7002,59,GROSS FRACC. I,ACAPONETA,NAY.,02/23/2006,67150,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Au,Ag,TSP,,,,,,,02/07/2007,02/06/2057,,,VIGENTE,,,71549.1871264
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,2289,227099,,,,EXPLOR.,12417,95,LA TEXCALAMA,ESCUINAPA,SIN.,05/30/2005,100,CARLOS ENRIQUE LOERA GARCIA Y SOCIOS,TSP,POT,,,,,,,,05/04/2006,05/03/2056,,,VIGENTE,,,98.9414653664
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,2340,226707,,,,EXPLOR.,12514,95,TONY,ROSARIO,SIN.,11/11/2005,6500,"MINERA CAMARGO, S.A. DE C.V.",TSP,POT,,,,,,,,02/17/2006,02/16/2056,,,VIGENTE,,,6825.74839545
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,23769,233675,,,,EXPLOR.,12915,95,LUPITA III,ESCUINAPA,SIN.,03/04/2008,200,SERGIO RUBEN MEDINA MARTINEZ Y SOCIOS,POT,TSP,,,,,,,,03/31/2009,03/30/2059,,,VIGENTE,,,197.862816274
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,23770,233676,,,,EXPLOR.,12927,95,3 REYES,ESCUINAPA,SIN.,03/19/2008,100,JUAN ROSARIO LAGOS Y SOCIOS,POT,TSP,,,,,,,,03/31/2009,03/30/2059,,,VIGENTE,,,98.9407699563
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,23935,233820,,,,EXPLOR.,12928,95,3 REYES,ESCUINAPA,SIN.,03/19/2008,100,JUAN ROSARIO LAGOS Y SOCIOS,POT,TSP,,,,,,,,04/17/2009,04/16/2059,,,VIGENTE,,,98.9417858628
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,24495,234397,,,,EXPLOR.,13201,95,ANDREA,ESCUINAPA,SIN.,03/25/2009,416,LAURA MARGARITA GARCIA ALVAREZ Y SOCIOS,POT,TSP,,,,,,,,06/24/2009,06/23/2059,,,VIGENTE,,,609.461393746
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,24506,234460,,,,EXPLOR.,7528,59,EL SALTO,HUAJICORI,NAY.,05/30/2008,41910,"ORO GOLD DE MEXICO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TUN,Mo,TSP,,06/30/2009,06/29/2059,,,VIGENTE,,,41462.2426497
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,26783,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
Federal,No. 732 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP y APFF Marismas Nacionales,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,34872,"Sinaloa, Nayarit","Sinaloa: Escuinapa, Rosario; Nayarit: Acaponeta, Tecuala, Rosamorada, Tuxpan, Santiago Ixcuintla y San Blas",VI,"CONANP Pagina WEB, Septiembre 2011",200000,310367.62709,0,0,310367.627087,29759,239698,,,,EXPLOR.,14251,95,SAN SALVADOR,ESCUINAPA,SIN.,06/27/2011,390,JAIME ALBERTO RAMIREZ VALDEZ GOMEZ PALACIO,POT,TSP,,,,,,,,02/15/2012,02/14/2062,,,VIGENTE,,,385.856469373
No ANP,No. 2046 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40941,Durango,Nuevo Ideal y Canatlán,VI,"Pagina WEB CONANP, Febrero 2012",24016,23475.46543,0,0,23475.4654251,26156,236095,,,,EXPLOR.,33937,25,SAN LUCAS,SAN JUAN DEL RIO,DGO.,06/10/2009,3372,"SILVER STANDARD MEXICO, S.A. DE C.V.",POT,TSP,,,,,,,,05/11/2010,05/10/2060,,,VIGENTE,,,3340.36124945
No ANP,No. 2046 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40941,Durango,Nuevo Ideal y Canatlán,VI,"Pagina WEB CONANP, Febrero 2012",24016,23475.46543,0,0,23475.4654251,27223,237179,,,,EXPLOR.,36221,25,YAJAIRA,PANUCO DE CORONADO,DGO.,07/13/2010,13110,"ARCELIA GOLD, S.A. DE C.V.",POT,TSP,,,,,,,,11/19/2010,11/18/2060,,,VIGENTE,,,13830.0746002
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1330,232656,,,,EXPLOR.,263,102,EL CAYACAL,MINATITLAN,COL.,12/11/2007,26140,"LAS ENCINAS, S.A. DE C.V.",Fe,TSP,,,,,,,,10/02/2008,10/01/2058,,,VIGENTE,,,26011.3375178
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10624,212216,,,199256,EXPLOT.,3/1.3/449,42,T. SAL,ARMERIA,COL.,03/28/2000,3841,"SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA, S.C.L.",SAL,,,,,,,,,09/22/2000,09/21/2050,,,VIGENTE,,,3823.26674164
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19875,216449,,,,EXPLOR.,114,102,EL VENADO 3,MANZANILLO,COL.,11/06/2001,101.7,"SAL DE ORO, S.A. DE C.V.",SAL,,,,,,,,,05/17/2002,05/16/2008,,,VIGENTE,,,101.234905559
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19881,216010,,,,EXPLOR.,115,102,EL PROGRESO,MANZANILLO,COL.,11/06/2001,98,"SAL DE ORO, S.A. DE C.V.",SAL,,,,,,,,,04/02/2002,04/01/2008,,,VIGENTE,,,97.5429785644
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19901,214407,,,,EXPLOR.,0101,102,EL VENADO,MANZANILLO,COL.,01/08/2001,96,"SAL DE ORO, S.A. DE C.V.",SAL,,,,,,,,,09/06/2001,09/05/2007,,,VIGENTE,,,95.5471085191
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,26376,236360,,,,EXPLOR.,387,102,MANZANILLO 1 FRACC.  I,MANZANILLO,COL.,07/30/2009,1249,"MINGLI INTERNATIONAL GROUP, S. DE R.L. DE C.V.",Au,Ag,Fe,Cu,TSP,,,,,06/16/2010,06/15/2060,,,VIGENTE,,,1243.56007511
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,27522,237537,,,,EXPLOR.,416,102,AMPLIACION DE COSTA RICA,MANZANILLO,COL.,06/24/2010,185.9,JAVIER VEGA AVALOS,SAL,,,,,,,,,12/21/2010,12/20/2060,,,VIGENTE,,,185.028437021
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,29607,239599,,,,EXPLOR.,489,102,EL PORVENIR,MANZANILLO,COL.,01/21/2011,3374,JOSE ISRAEL RUIZ ALEMAN,Fe,SAL,,,,,,,,01/31/2012,01/30/2062,,,VIGENTE,,,3357.70297282
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,30553,240477,,,,EXPLOR.,438,102,LA PROVIDENCIA 2  FRACCION I,MANZANILLO,COL.,09/30/2010,2.019,"MINERA RIO MURGA, S.A. DE C.V.",Au,Ag,Pb,Zn,TSP,,,,,06/12/2012,06/11/2062,,,VIGENTE,,,2.0099244384
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1383,232324,,,,EXPLOR.,239,102,LA SANTA CRUZ,MANZANILLO,COL.,05/15/2007,1404,MARIANO MANUEL DE LA GARZA OROZCO,SAL,,,,,,,,,07/18/2008,07/17/2058,,,VIGENTE,,,1397.67401995
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,30875,240900,,,,EXPLOR.,102/00559,102,SOLYSAL,MANZANILLO,COL.,01/04/2012,216,TELESFORO RAMIREZ MONTES Y SOCIOS,SAL,,,,,,,,,07/27/2012,07/26/2062,,,VIGENTE,,,214.986309683
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1488,230322,,,,EXPLOR.,227,102,SAN BUENAVENTURA 2,MANZANILLO,COL.,02/06/2007,9.995,JUAN JOSE DELGADO MAGAÑA,SAL,,,,,,,,,08/14/2007,08/13/2057,,,VIGENTE,,,9.9476281974
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19841,220898,,,,EXPLOR.,131,102,REAL DE COLIMA,MANZANILLO,COL.,03/13/2003,82.83,MOISES MARTINEZ RODRIGUEZ Y SOCIOS,SAL,,,,,,,,,10/24/2003,10/23/2009,,,VIGENTE,,,82.4420589573
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1637,226710,,,,EXPLOR.,171,102,MARIANA,MANZANILLO,COL.,09/29/2005,11.88,MARIA MERCEDES LOMELI VAZQUEZ,SAL,,,,,,,,,02/17/2006,02/16/2056,,,VIGENTE,,,11.8194102207
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19841,220898,,,,EXPLOR.,131,102,REAL DE COLIMA,MANZANILLO,COL.,03/13/2003,82.83,MOISES MARTINEZ RODRIGUEZ Y SOCIOS,SAL,,,,,,,,,10/24/2003,10/23/2009,,,VIGENTE,,,82.4420589573
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,1637,226710,,,,EXPLOR.,171,102,MARIANA,MANZANILLO,COL.,09/29/2005,11.88,MARIA MERCEDES LOMELI VAZQUEZ,SAL,,,,,,,,,02/17/2006,02/16/2056,,,VIGENTE,,,11.8194102207
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,24719,234649,,,,EXPLOR.,352,102,MARIANA II,MANZANILLO,COL.,09/01/2008,22.48,MARIA MERCEDES LOMELI VAZQUEZ,SAL,,,,,,,,,07/24/2009,07/23/2059,,,VIGENTE,,,22.3742269171
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10548,218885,,,198202,EXPLOT.,3/1.3/431,102,EL PROGRESO 1,MANZANILLO,COL.,11/08/1999,92,ALFONSO VIRGEN CENTENO,SAL,,,,,,,,,01/23/2003,01/22/2053,,,VIGENTE,,,91.5704234757
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19881,216010,,,,EXPLOR.,115,102,EL PROGRESO,MANZANILLO,COL.,11/06/2001,98,"SAL DE ORO, S.A. DE C.V.",SAL,,,,,,,,,04/02/2002,04/01/2008,,,VIGENTE,,,97.5429785644
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10564,216633,,,199825,EXPLOT.,3/1.3/439,42,SALINAS EL CIRUELO,MANZANILLO,COL.,12/16/1999,780.1,"SOCIEDAD COOPERATIVA DE SAL DE VILLA DE ALVAREZ, S.C.L.",SAL,,,,,,,,,05/17/2002,05/16/2052,,,VIGENTE,,,776.454144218
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10627,197096,,,191981,EXPLOT.,321.4/5930,42,SAN BUENAVENTURA,MANZANILLO,COL.,09/25/1992,369,ENRIQUE MAGAÑA IGLESIAS Y SOCS.,SAL,,,,,,,,,08/27/1993,12/18/2041,,,VIGENTE,,,367.265168716
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10564,216633,,,199825,EXPLOT.,3/1.3/439,42,SALINAS EL CIRUELO,MANZANILLO,COL.,12/16/1999,780.1,"SOCIEDAD COOPERATIVA DE SAL DE VILLA DE ALVAREZ, S.C.L.",SAL,,,,,,,,,05/17/2002,05/16/2052,,,VIGENTE,,,776.454144218
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19840,220897,,,,EXPLOR.,130,102,LOS LAURELES,MANZANILLO,COL.,01/27/2003,91,MOISES MARTINEZ RODRIGUEZ,SAL,,,,,,,,,10/24/2003,10/23/2009,,,VIGENTE,,,88.0125836434
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10564,216633,,,199825,EXPLOT.,3/1.3/439,42,SALINAS EL CIRUELO,MANZANILLO,COL.,12/16/1999,780.1,"SOCIEDAD COOPERATIVA DE SAL DE VILLA DE ALVAREZ, S.C.L.",SAL,,,,,,,,,05/17/2002,05/16/2052,,,VIGENTE,,,776.454144218
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,26376,236360,,,,EXPLOR.,387,102,MANZANILLO 1 FRACC.  I,MANZANILLO,COL.,07/30/2009,1249,"MINGLI INTERNATIONAL GROUP, S. DE R.L. DE C.V.",Au,Ag,Fe,Cu,TSP,,,,,06/16/2010,06/15/2060,,,VIGENTE,,,1243.56007511
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10577,211433,,,199696,EXPLOT.,3/1.3/437,42,EL VENADO DOS,MANZANILLO,COL.,11/29/1999,92,"SAL BLANCA DE COLIMA, S.A. DE C.V.",SAL,,,,,,,,,05/23/2000,05/22/2050,,,VIGENTE,,,91.5638470351
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,19875,216449,,,,EXPLOR.,114,102,EL VENADO 3,MANZANILLO,COL.,11/06/2001,101.7,"SAL DE ORO, S.A. DE C.V.",SAL,,,,,,,,,05/17/2002,05/16/2008,,,VIGENTE,,,101.234905559
No ANP,No. 1985 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40576,Colima,"Manzanillo, Armería",n/a,"CONANP Pagina WEB, Septiembre 2011",4051,8820.19137,0,0,8820.19136616,10627,197096,,,191981,EXPLOT.,321.4/5930,42,SAN BUENAVENTURA,MANZANILLO,COL.,09/25/1992,369,ENRIQUE MAGAÑA IGLESIAS Y SOCS.,SAL,,,,,,,,,08/27/1993,12/18/2041,,,VIGENTE,,,367.265168716
