NOMBRE,CAT_DECRET,CAT_MANEJO,ULT_DECRET,ESTADOS,MUNICIPIOS,REGION,ID_ANP,SUPERFICIE,S_TERRES,S_MARINA,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE_1,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,Superficie total de concesión,Superficie intersección ANP
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,217333, , ,194881,EXPLOT.,7/1.3/832,96,SAN JOSE,ZARAGOZA,COAH.,07/20/1998,19.9599990845,SERGIO ROBERTO GARZA CASTILLA,FLU,CEL, , , , , , , ,07/02/2002,07/01/2052, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO,PD, ,19.8938436645,19.8307389713
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,226238, , ,201354,EXPLOT.,7/1.3/1250,96,LAS GUERAS,CUATROCIENEGAS,COAH.,10/09/2001,250,GUSTAVO DE LA GARZA MARTINEZ,POT, , , , , , , , ,12/02/2005,12/01/2055, , ,CANCELADO,PD,03/31/2011,248.096833522,162.0578066483
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,225081, , ,207370,EXPLOT.,7/1/1431,96,LA MANGA,CUATROCIENEGAS,COAH.,05/19/2004,49.8199996948,PEDRO GARZA FERNANDEZ,YES,Sr,CEL,TSP, , , , , ,07/12/2005,07/11/2055, , ,VIGENTE, , ,49.4357815134,49.4368844307
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,222852, , ,207569,EXPLOT.,7/1/1411,96,PALMIRA,CUATROCIENEGAS,COAH.,03/30/2004,200,GUSTAVO DE LA GARZA MARTINEZ,YES, , , , , , , , ,09/09/2004,09/08/2054, , ,VIGENTE, , ,198.51683104,162.9534900292
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,222853, , ,207853,EXPLOT.,7/1/1412,96,SAN GUILLERMO,CUATROCIENEGAS,COAH.,03/30/2004,200,GUSTAVO DE LA GARZA MARTINEZ,YES, , , , , , , , ,09/09/2004,09/08/2054, , ,VIGENTE, , ,198.512440451,159.847482022
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,210594, , ,185802,EXPLOT.,7/1.3/583,96,SAN ARMANDO,MUZQUIZ,COAH.,12/06/1995,100,MANUEL ELGUEZABAL NEIRA, , , , , , , , , ,10/29/1999,10/28/2049, , ,CANCELADO,PD,10/12/2011,99.7216153374,83.4412388326
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,226305, , ,210621,EXPLOT.,7/1/1518,7,EL NEGRO,MUZQUIZ,COAH.,10/21/2005,20,RICARDO RODRIGUEZ MENCHACA,FOS,GUA, , , , , , , ,12/06/2005,12/05/2055, , ,VIGENTE, , ,19.9088204051,19.9092118569
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,220909, , ,199137,EXPLOT.,7/1.3/1097,7,EL COYOTE TRES FRACCION,SAN JUAN DE SABINAS,COAH.,05/28/2000,4361,"MEXATIM, S.A. DE C.V.",CAR, , , , , , , , ,10/28/2003,10/27/2053, , ,VIGENTE, , ,4339.8107105,189.3161538231
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,217208, , ,197994,EXPLOT.,7/1.3/905,96,GUADALUPE I,MUZQUIZ,COAH.,08/20/1999,10,ISIDRO RABAGO BORREGO,FOS, , , , , , , , ,07/02/2002,07/01/2052, , ,VIGENTE, , ,9.9571655159,9.9573605022
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167041, , ,118255,C-EXPLOT,921,96,SAN DIEGO,ZARAGOZA,COAH.,11/21/1977,69.4499969482,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,69.2220235253,69.105209019
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167045, , ,119294,C-EXPLOT,956,96,EL TULE NUM. UNO,ZARAGOZA,COAH.,11/21/1977,9.2840003967,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,9.2538203605,9.2511458354
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167046, , ,119461,C-EXPLOT,957,96,EL TULE NUMERO DOS,ZARAGOZA,COAH.,11/21/1977,14.4099998474,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,14.3607439368,14.351229258
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167050, , ,118557,C-EXPLOT,941,96,LA ENCANTADA,ZARAGOZA,COAH.,11/21/1977,66.4199981689,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,66.202696226,66.1860397987
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,168207, , ,117783,EXPLOT.,963,96,EL NUMERO 17,ZARAGOZA,COAH.,11/21/1977,69.9499969482,"FLUORITA DE MEXICO, S.A.",FLU, , , , , , , , ,03/19/1981,03/18/2006, , ,VIGENTE, , ,69.7166434046,69.7053792798
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,189989, , ,179742,EXPLOT.,321.1/7-301,96,EL CEDRO,ZARAGOZA,COAH.,12/07/1989,100,ABELARDO JIMENEZ BUENTELLO,BAR,FLU,CEL, , , , , , ,12/06/1990,12/05/2015, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO, , ,99.6806092608,14.3021623408
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167043, , ,118354,C-EXPLOT,919,96,SAN MIGUEL,ZARAGOZA,COAH.,11/21/1977,57.1500015259,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,56.9629856592,56.9441248728
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,165421, , , ,EXPLOT.,3519,96,PERICO CHICO (IDENTICO A 201172),MUZQUIZ,COAH.,06/03/1974,50,FERNANDO AYALA ALMAGUER,FOS,FLU, , , , , , , ,10/02/1979,10/01/2004, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO, , ,49.7914495773,49.7924251711
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167042, , ,118811,C-EXPLOT,898,96,SAN JORGE,ZARAGOZA,COAH.,11/21/1977,81,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,80.7339267215,80.7302004463
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167044, , ,119246,C-EXPLOT,948,96,SANTA ROSA,ZARAGOZA,COAH.,11/21/1977,54.0600013733,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,53.8808761871,52.4042563374
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167047, , ,119462,C-EXPLOT,958,96,EL TULE NUMERO TRES,ZARAGOZA,COAH.,11/21/1977,68.5400009155,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,68.316029828,68.3108861948
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167048, , ,120013,C-EXPLOT,971,96,MARILU,ZARAGOZA,COAH.,11/21/1977,91.1500015259,"FLUORITA DE COAHUILA, S.A.",FLU,SFL,Sr, , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,90.849926241,88.6017257356
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,168208, , ,120163,EXPLOT.,2936,96,MARILU No.3,ZARAGOZA,COAH.,11/21/1977,100,"FLUORITA DE MEXICO, S.A.",FLU, , , , , , , , ,03/19/1981,03/18/2006, , ,VIGENTE, , ,99.6760608895,99.6711098634
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,168211, , ,120548,EXPLOT.,2935,96,MARILU DOS,ZARAGOZA,COAH.,11/21/1977,33.7700004578,"FLUORITA DE MEXICO, S.A.",FLU, , , , , , , , ,03/19/1981,03/18/2006, , ,VIGENTE, , ,33.6578927573,33.4958214178
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,189222, , ,178671,EXPLOT.,321.1/7-266,96,DOS HERMANAS UNO (IDENTICO A 195328),MUZQUIZ,COAH.,08/08/1988,10,EFRAIN ELIZONDO ORTEGON,FLU, , , , , , , , ,12/05/1990,12/04/2015, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO,DT, ,9.9578521801,9.9580452358
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,168209, , ,120547,EXPLOT.,2939,96,MARILU No.6,ZARAGOZA,COAH.,11/21/1977,98.8399963379,"FLUORITA DE MEXICO, S.A.",FLU, , , , , , , , ,03/19/1981,03/18/2006, , ,VIGENTE, , ,98.5147677433,95.9742454732
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,121711, , , ,EXPLOT.,4405,96,SAN AMADEO DOS,ZARAGOZA,COAH.,10/28/1952,2.7980000973,DIEGO DE LA GARZA VILLARREAL,FLU, , , , , , , , ,08/17/1954,08/16/1979, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO, , ,2.7892925863,2.787590287
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,167049, , ,119245,C-EXPLOT,897,96,SAN ROSENDO,ZARAGOZA,COAH.,11/21/1977,81,"FLUORITA DE COAHUILA, S.A.",FLU, , , , , , , , ,08/19/1980,08/18/2005, , ,VIGENTE, , ,80.7315142197,80.5395232709
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,226092, , ,210341,EXPLOT.,7/1/1502,7,MIMOSA III,MUZQUIZ,COAH.,08/29/2005,318,"MINERALES MONCLOVA, S.A. DE C.V.",TSP,BAR,FLU,DOL, , , , , ,11/16/2005,11/15/2055, , ,VIGENTE, , ,316.281122121,128.0120959158
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,222016, , ,201016,EXPLOT.,7/1.3/1163,96,EL COYOTE SEIS,SAN JUAN DE SABINAS,COAH.,07/03/2000,728.9000244141,"MEXATIM, S.A. DE C.V.",CAR, , , , , , , , ,04/27/2004,04/26/2054, , ,VIGENTE, , ,725.339929046,74.3781994719
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,221379, , ,201532,EXPLOT.,7/1.3/1242,96,KARLA,MONCLOVA,COAH.,10/05/2001,2.1779999733,ROLANDO MARCELO VILLARREAL CERECERES,DOL, , , , , , , , ,02/03/2004,02/02/2054, , ,VIGENTE, , ,2.1619612126,2.1620205999
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,221156, , ,200743,EXPLOT.,7/1.3/1181,96,SAN JOSE,MONCLOVA,COAH.,09/14/2000,6.1430001259,"REFRACTARIOS BASICOS, S.A. DE C.V.",DOL, , , , , , , , ,12/03/2003,12/02/2053, , ,VIGENTE, , ,6.0968233992,5.5806616128
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,220985, , ,199515,EXPLOT.,7/1.3/1133,96,SANTA MARIA,SABINAS,COAH.,04/25/2000,174.8000030518,GRACIELA GONZALEZ VELEZ Y SOCIOS,CAR, , , , , , , , ,11/11/2003,11/10/2053, , ,VIGENTE, , ,173.879769922,107.7049683671
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,221087, , ,200095,EXPLOT.,7/1.3/1149,96,LAS CONCHITAS FRACC. NORTE,SABINAS,COAH.,05/31/2000,25.4899997711,"MINERA RIO SABINAS, S.A. DE C.V.",CAR, , , , , , , , ,11/19/2003,11/18/2053, , ,VIGENTE, , ,25.3606498864,18.136416493
CADNR004,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,COAHUILA DE ZARAGOZA,"ACUÑA, CANDELA, CASTAÑOS, CUATRO CIÉNEGAS, JUÁREZ, LAMADRID, MONCLOVA, MÚZQUIZ, NADADORES, OCAMPO, SABINAS, SACRAMENTO, SAN BUENAVENTURA, SAN JUAN DE SABINAS Y ZARAGOZA
",Noreste y Sierra Madre Oriental,145,1519385.03092,1519385.03092,0,219605, , ,218300,EXPLOT.,7/1.3/960,96,SALVATORE (RETITULACION),SABINAS,COAH.,09/24/1999,68.7399978638,SALVADOR GONZALEZ CHAVEZ,CAR, , , , , , , , ,03/20/2003,11/04/2052, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO,PD,08/05/2009,68.3885275889,52.1293298275
