CLIENTE,EDO,FOLIO,PRODUCTO,TONS,MONTO,
lopez castro edgar,sonora,260597372,trigo,272,79141.44,CALL
lopez castro jose daniel,sonora,260597380,trigo,272,79141.44,CALL
lopez castro jose daniel,sonora,260597380,trigo,272,79141.44,CALL
lopez castro cesar alejandro,sonora,260597398,trigo,272,79141.44,CALL
lopez castro cesar alejandro,sonora,260597398,trigo,272,79141.44,CALL
harinera los pirineos sa de cv,guanajuato,110590296,trigo,408,132056.61,PUT
harinera los pirineos sa de cv,guanajuato,110590353,trigo,136,44018.87,PUT
harinera los pirineos sa de cv,guanajuato,110590411,trigo,408,132056.61,PUT
harinera los pirineos sa de cv,guanajuato,110590478,trigo,544,176075.48,PUT
harinera los pirineos sa de cv,guanajuato,110590312,trigo,544,213143.38,PUT
harinera los pirineos sa de cv,guanajuato,110590379,trigo,272,106571.69,PUT
harinera los pirineos sa de cv,guanajuato,110590437,trigo,544,213143.38,PUT
harinera los pirineos sa de cv,guanajuato,110590494,trigo,544,213143.38,PUT
harinera los pirineos sa de cv,guanajuato,110590338,trigo,953,457330.37,PUT
harinera los pirineos sa de cv,guanajuato,110590395,trigo,272,130665.82,PUT
harinera los pirineos sa de cv,guanajuato,110590452,trigo,953,457330.37,PUT
harinera los pirineos sa de cv,guanajuato,110590510,trigo,953,457330.37,PUT
villagran produce spr de ri,guanajuato,110590304,trigo,408,118712.17,CALL
villagran produce spr de ri,guanajuato,110590320,trigo,544,158282.89,CALL
villagran produce spr de ri,guanajuato,110590346,trigo,953,276995.05,CALL
villagran produce spr de ri,guanajuato,110590361,trigo,136,39570.72,CALL
villagran produce spr de ri,guanajuato,110590387,trigo,272,79141.44,CALL
villagran produce spr de ri,guanajuato,110590403,trigo,272,79141.44,CALL
sistema empresarial de bienes y recursos agropecuarios spr de rl,guanajuato,110590429,trigo,408,118712.17,CALL
sistema empresarial de bienes y recursos agropecuarios spr de rl,guanajuato,110590445,trigo,544,158282.89,CALL
sistema empresarial de bienes y recursos agropecuarios spr de rl,guanajuato,110590460,trigo,953,276995.05,CALL
productores  agricolas  de mareavatio del encinal spr de rl,guanajuato,110590486,trigo,544,158282.89,CALL
productores  agricolas  de mareavatio del encinal spr de rl,guanajuato,110590502,trigo,544,158282.89,CALL
productores  agricolas  de mareavatio del encinal spr de rl,guanajuato,110590528,trigo,953,276995.05,CALL
molinera de mexico sa de cv,sonora,260596770,trigo,3810,1232528.35,PUT
agropecuaria herson spr de rl,sonora,260596788,trigo,3810,1107980.21,CALL
cerro de la instancia spr de rl de cv,chihuahua,80590094,trigo,12519,3640506.41,CALL
harinas sa de cv,chihuahua,80590102,trigo,6260,2442623.2,PUT
harinas sa de cv,chihuahua,80590110,trigo,6260,3013839.5,PUT
el oro blanco de jimba spr de rl de cv,veracruz,300390010,sorgo,1905,376713.63,PUT
el oro blanco de jimba spr de rl de cv,veracruz,300290012,maíz,1397,276256.66,PUT
productores agropecuarios de veracruz uspr de ri,veracruz,300390028,sorgo,1905,504597.87,CALL
productores agropecuarios de veracruz uspr de ri,veracruz,300290020,maíz,1397,370038.44,CALL
multiservicios 2001 sa de cv,sinaloa,250292760,maíz,14987,2963480.54,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292802,maíz,635,125571.21,PUT
forrajes el barrio sa de cv,sinaloa,250292844,maíz,10033,1984025.11,PUT
agropecuaria el pueblito sa de cv,sinaloa,250292869,maíz,9779,1933796.62,PUT
asociacion  de  porcicultores local de culiacan,sinaloa,250292885,maíz,2032,401827.87,PUT
granja porcina paralelo 38 sa de cv,sinaloa,250292927,maíz,381,75342.73,PUT
comercializadora columbia sa de cv,sinaloa,250292968,maíz,1016,200913.93,PUT
comercializadora columbia sa de cv,sinaloa,250293008,maíz,3937,778541.5,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293040,maíz,3810,753427.26,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293081,maíz,5080,1004569.67,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293123,maíz,8636,1707768.45,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293164,maíz,9525,1883568.14,PUT
comercializadora columbia sa de cv,sinaloa,250293206,maíz,1016,200913.93,PUT
engorda zapotillo spr de ri,sinaloa,250293248,maíz,2286,452056.35,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292810,maíz,635,171906.08,PUT
asociacion  de  porcicultores local de culiacan,sinaloa,250292893,maíz,2032,550099.46,PUT
granja porcina paralelo 38 sa de cv,sinaloa,250292935,maíz,381,103143.65,PUT
comercializadora columbia sa de cv,sinaloa,250292976,maíz,2032,550099.46,PUT
comercializadora columbia sa de cv,sinaloa,250293016,maíz,6223,1684679.59,PUT
comercializadora columbia sa de cv,sinaloa,250293016,maíz,1778,481337.03,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293057,maíz,3810,1031436.49,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293099,maíz,5080,1375248.65,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293131,maíz,8636,2337922.7,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293172,maíz,9525,2578591.21,PUT
comercializadora columbia sa de cv,sinaloa,250293214,maíz,2032,550099.46,PUT
engorda zapotillo spr de ri,sinaloa,250293255,maíz,2286,618861.89,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292828,maíz,635,197853.61,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292828,maíz,635,197853.61,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292828,maíz,635,197853.61,PUT
asociacion del maiz la masa y la tortilla artesanal sa de cv,sinaloa,250292828,maíz,254,79141.44,PUT
asociacion   de   porcicultores local de culiacan,sinaloa,250292901,maíz,2159,672702.27,PUT
granja porcina paralelo 38 sa de cv,sinaloa,250292943,maíz,508,158282.89,PUT
comercializadora columbia sa de cv,sinaloa,250292984,maíz,2032,633131.55,PUT
comercializadora columbia sa de cv,sinaloa,250293024,maíz,8128,2532526.2,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293065,maíz,7366,2295101.87,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293065,maíz,127,39570.72,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293107,maíz,9779,3046945.58,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293107,maíz,127,39570.72,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293149,maíz,2032,633131.55,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293149,maíz,11050,3442652.8,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293149,maíz,3937,1226692.38,PUT
union  de  engordadores  de ganado del estado de sonora ac,sinaloa,250293149,maíz,254,79141.44,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293180,maíz,5080,1582828.87,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293180,maíz,4826,1503687.43,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293180,maíz,8509,2651238.36,PUT
asociacion de avicultores de navojoa ac,sinaloa,250293180,maíz,381,118712.17,PUT
comercializadora columbia sa de cv,sinaloa,250293222,maíz,2032,633131.55,PUT
engorda zapotillo spr de ri,sinaloa,250293263,maíz,4318,1345404.54,PUT
industrias corerepe sa de cv,sinaloa,250292778,maíz,13336,3532185.12,CALL
industrias corerepe sa de cv,sinaloa,250292778,maíz,1524,403678.3,CALL
industrias corerepe sa de cv,sinaloa,250292778,maíz,127,33639.86,CALL
integradora caades sa de cv,sinaloa,250292836,maíz,3175,840996.46,CALL
integradora caades sa de cv,sinaloa,250292836,maíz,254,67279.72,CALL
serviagro del pacifico sa de cv,sinaloa,250292851,maíz,9779,2590269.08,CALL
serviagro del pacifico sa de cv,sinaloa,250292851,maíz,254,67279.72,CALL
serviagro del pacifico sa de cv,sinaloa,250292877,maíz,8509,2253870.5,CALL
serviagro del pacifico sa de cv,sinaloa,250292877,maíz,1270,336398.58,CALL
aarc del rio culiacan ac,sinaloa,250292919,maíz,5969,1581073.34,CALL
aarc del rio culiacan ac,sinaloa,250292919,maíz,254,67279.72,CALL
agrícola paralelo 38 spr de rl,sinaloa,250292950,maíz,381,100919.57,CALL
agrícola paralelo 38 spr de rl,sinaloa,250292950,maiz,889,235479.01,CALL
comercial agrícola del mochomo sa de cv,sinaloa,250292992,maíz,5080,1345594.33,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293032,maíz,18162,4810499.73,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293032,maíz,1651,437318.16,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293032,maíz,127,33639.86,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293032,maíz,127,33639.86,CALL
agroplan de guasave sa de cv,sinaloa,250293073,maíz,13590,3599464.83,CALL
agroplan de guasave sa de cv,sinaloa,250293073,maíz,508,134559.43,CALL
agroplan de guasave sa de cv,sinaloa,250293073,maíz,889,235479.01,CALL
agroplan de guasave sa de cv,sinaloa,250293073,maíz,127,33639.86,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293115,maíz,19940,5281457.74,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293115,maíz,127,33639.86,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,9271,2455709.65,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,762,201839.15,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,8763,2321150.22,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,508,134559.43,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,8255,2186590.79,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,2794,740076.88,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,3937,1042835.61,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293156,maíz,254,67279.72,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,508,134559.43,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,23623,6257013.63,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,762,201839.15,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,4064,1076475.46,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,8509,2253870.5,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293198,maíz,381,100919.57,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293230,maíz,2540,672797.16,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293230,maíz,2413,639157.31,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293230,maíz,127,33639.86,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293271,maíz,4445,1177395.04,CALL
agroindustrias unidas de mexico sa de cv,sinaloa,250293271,maíz,4445,1177395.04,CALL
bunge comercial sa de cv,sinaloa,250293727,maíz,1651,165651.99,PUT
bunge comercial sa de cv,sinaloa,250293727,maíz,1778,178394.45,PUT
bunge comercial sa de cv,sinaloa,250293727,maíz,508,50969.84,PUT
md agroproductores spr de rl de cv,sinaloa,250292786,maíz,5080,509698.42,PUT
bunge comercial sa de cv,sinaloa,250293735,maíz,1651,223477.91,PUT
bunge comercial sa de cv,sinaloa,250293735,maíz,1778,240668.51,PUT
bunge comercial sa de cv,sinaloa,250293735,maíz,508,68762.43,PUT
bunge comercial sa de cv,sinaloa,250293743,maíz,127,19970.7,PUT
bunge comercial sa de cv,sinaloa,250293743,maíz,1524,239648.4,PUT
bunge comercial sa de cv,sinaloa,250293743,maíz,1524,239648.4,PUT
bunge comercial sa de cv,sinaloa,250293743,maíz,254,39941.4,PUT
bunge comercial sa de cv,sinaloa,250293743,maíz,762,119824.2,PUT
martha ofelia alvarez rico,sinaloa,250292794,maíz,4318,1143755.18,CALL
martha ofelia alvarez rico,sinaloa,250292794,maíz,127,33639.86,CALL
martha ofelia alvarez rico,sinaloa,250292794,maíz,635,168199.29,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293750,maíz,8001,2119311.07,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293750,maíz,4064,1076475.46,CALL
inagro del sur sa de cv,sinaloa,250293289,maíz,762,152909.52,PUT
comercializadora columbia sa de cv,sinaloa,250293883,maíz,635,127424.6,PUT
comercializadora columbia sa de cv,sinaloa,250293842,maíz,1016,203879.37,PUT
comercializadora columbia sa de cv,sinaloa,250293800,maíz,3937,790032.55,PUT
comercializadora columbia sa de cv,sinaloa,250293768,maíz,1270,254849.21,PUT
comercializadora columbia sa de cv,sinaloa,250293685,maíz,1016,203879.37,PUT
comercializadora columbia sa de cv,sinaloa,250293644,maíz,1905,382273.81,PUT
alimentos balanceados   y servicios integrados 2070 sa de cv,sinaloa,250293602,maíz,6604,1325215.88,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293560,maíz,4953,993911.91,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293529,maíz,13336,2675916.69,PUT
suministros de maiz del mayab sa de cv,sinaloa,250293487,maíz,1016,203879.37,PUT
ganaderia integral vizur sa de cv,sinaloa,250293446,maíz,3175,637123.02,PUT
integradora granos de mexico sa de cv,sinaloa,250293404,maíz,5969,1197791.28,PUT
integradora de engordadores de ganado bovino de sinaloa sa de cv,sinaloa,250293362,maíz,5080,1019396.83,PUT
sabritas s de rl de cv,sinaloa,250293321,maíz,3302,662607.94,PUT
integradora de engordadores de ganado bovino de sinaloa sa de cv,sinaloa,250293370,maíz,9906,2681734.86,PUT
sabritas s de rl de cv,sinaloa,250293339,maíz,3302,893911.62,PUT
inagro del sur sa de cv,sinaloa,250293297,maíz,1651,446955.81,PUT
integradora de granos mexico sa de cv,sinaloa,250293412,maíz,11939,3231834.32,PUT
ganaderia integral vizur sa de cv,sinaloa,250293453,maíz,3175,859530.4,PUT
suministros de maiz del mayab sa de cv,sinaloa,250293495,maíz,1016,275049.73,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293537,maíz,13336,3610027.7,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293578,maíz,5080,1375248.65,PUT
alimentos   balanceados   y servicios integrados 2070 sa de cv,sinaloa,250293610,maíz,5334,1444011.08,PUT
alimentos   balanceados   y servicios integrados 2070 sa de cv,sinaloa,250293610,maíz,1270,343812.16,PUT
comercializadora columbia sa de cv,sinaloa,250293651,maíz,3556,962674.05,PUT
comercializadora columbia sa de cv,sinaloa,250293693,maíz,2032,550099.46,PUT
comercializadora columbia sa de cv,sinaloa,250293776,maíz,2667,722005.54,PUT
comercializadora columbia sa de cv,sinaloa,250293818,maíz,8001,2166016.62,PUT
comercializadora columbia sa de cv,sinaloa,250293859,maíz,2032,550099.46,PUT
comercializadora columbia sa de cv,sinaloa,250293891,maíz,1778,481337.03,PUT
comercializadora columbia sa de cv,sinaloa,250293669,maíz,3556,1107980.21,PUT
suministros de maiz del mayab sa de cv,sinaloa,250293503,maíz,2032,633131.55,PUT
ganaderia integral vizur sa de cv,sinaloa,250293461,maíz,5461,1701541.04,PUT
integradora granos de mexico sa de cv,sinaloa,250293420,maíz,12193,3798789.3,PUT
integradora de engordadores de ganado bovino de sinaloa sa de cv,sinaloa,250293388,maíz,10033,3126087.02,PUT
inagro del sur sa de cv,sinaloa,250293305,maíz,1651,514419.38,PUT
comercializadora columbia sa de cv,sinaloa,250293909,maíz,1778,559179.61,PUT
comercializadora columbia sa de cv,sinaloa,250293867,maíz,2032,639062.41,PUT
comercializadora columbia sa de cv,sinaloa,250293826,maíz,8001,2516308.25,PUT
comercializadora columbia sa de cv,sinaloa,250293784,maíz,2667,838769.42,PUT
comercializadora columbia sa de cv,sinaloa,250293701,maíz,2032,639062.41,PUT
alimentos  balanceados  y servicios integrados 2070 sa de cv,sinaloa,250293628,maíz,6604,2076952.84,PUT
alimentos   balanceados   y servicios integrados 2070 sa de cv,sinaloa,250293628,maíz,127,39941.4,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293586,maíz,10033,3155370.66,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293545,maíz,10033,3155370.66,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293545,maíz,2794,878710.82,PUT
union de asociaciones avicolas del estado de sonora ac,sinaloa,250293545,maíz,508,159765.6,PUT
sabritas s de rl de cv,sinaloa,250293347,maíz,3429,1078417.82,PUT
industrias corerepe sa de cv,sinaloa,250293313,maíz,3683,975555.89,CALL
industrias corerepe sa de cv,sinaloa,250293313,maíz,127,33639.86,CALL
industrias corerepe sa de cv,sinaloa,250293313,maíz,254,67279.72,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293354,maíz,10033,2657548.8,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293396,maíz,24258,6425212.92,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293396,maíz,762,201839.15,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293438,maíz,28830,7636247.82,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293438,maíz,762,201839.15,CALL
servicios agropecuarios de la costa sa de cv,sinaloa,250293438,maíz,508,134559.43,CALL
jose salomon higuera gutierrez,sinaloa,250293479,maíz,6350,1681992.91,CALL
jose salomon higuera gutierrez,sinaloa,250293479,maíz,5461,1446513.9,CALL
graneros unidos sa de cv,sinaloa,250293511,maíz,4064,1076475.46,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293552,maíz,8001,2119311.07,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293552,maíz,20702,5483296.89,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293552,maíz,8001,2119311.07,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293552,maíz,2794,740076.88,CALL
productores  unidos  del rio petatlan sa de cv,sinaloa,250293552,maíz,508,134559.43,CALL
grupo acopiadores de guasave sa de cv,sinaloa,250293594,maíz,19559,5180538.17,CALL
grupo acopiadores de guasave sa de cv,sinaloa,250293594,maíz,508,134559.43,CALL
granos y forrajes marfil sa de cv,sinaloa,250293636,maíz,6096,1614713.2,CALL
granos y forrajes marfil sa de cv,sinaloa,250293636,maíz,8001,2119311.07,CALL
granos y forrajes marfil sa de cv,sinaloa,250293636,maíz,4445,1177395.04,CALL
granos y forrajes marfil sa de cv,sinaloa,250293636,maíz,1270,336398.58,CALL
granos y forrajes marfil sa de cv,sinaloa,250293636,maíz,127,33639.86,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,2032,538237.73,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,1905,504597.87,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,508,134559.43,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,127,33639.86,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,254,67279.72,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,3048,807356.6,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,1016,269118.87,CALL
almacenadora mercader sa de cv,sinaloa,250293677,maíz,127,33639.86,CALL
productores del v2 del valle de angostura sa de cv,sinaloa,250293719,maíz,254,67279.72,CALL
productores del v2 del valle de angostura sa de cv,sinaloa,250293719,maíz,4826,1278314.61,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293792,maíz,6477,1715632.77,CALL
pastas y aceites corerepe sa de cv,sinaloa,250293792,maíz,127,33639.86,CALL
